source_job_id,title,company_name,salary_text,city,district,experience,education,industry,company_size,financing_stage,skills,description,source,source_url,publish_time,crawl_time
51job-00079,测试工程师,成都云智信息有限公司,6-17K,成都,金牛区,不限,不限,电子商务,1000-9999人,上市公司,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,51job,https://51job.example.invalid/jobs/79,2026-03-24,2026-06-04 13:15:30
51job-00080,销售经理,成都鼎新软件有限公司,7-23K,成都,青羊区,3-5年,硕士,教育培训,500-999人,未融资,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,51job,https://51job.example.invalid/jobs/80,2026-03-31,2026-06-04 09:15:30
lagou-00081,销售经理,成都蓉创数据有限公司,4-17K,成都,成华区,不限,不限,金融科技,1000-9999人,天使轮,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,lagou,https://lagou.example.invalid/jobs/81,2026-05-08,2026-06-04 06:15:30
boss-00082,UI 设计师,成都云智软件有限公司,6-18K,成都,双流区,3-5年,硕士,教育培训,1000-9999人,上市公司,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,boss,https://boss.example.invalid/jobs/82,2026-05-30,2026-06-02 16:15:30
51job-00083,Java 开发工程师,成都鼎新科技有限公司,11-19K·13薪,成都,锦江区,不限,大专,金融科技,1000-9999人,C轮及以上,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,51job,https://51job.example.invalid/jobs/83,2026-03-17,2026-06-02 13:15:30
51job-00084,产品经理,成都星河信息有限公司,10-22K,成都,锦江区,3-5年,大专,软件服务,20-99人,天使轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,51job,https://51job.example.invalid/jobs/84,2026-05-26,2026-06-02 06:15:30
boss-00085,前端开发工程师,成都宏图软件有限公司,11-19K·14薪,成都,锦江区,3-5年,本科,软件服务,1000-9999人,未融资,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,boss,https://boss.example.invalid/jobs/85,2026-03-16,2026-06-02 08:15:30
boss-00086,算法工程师,成都蓉创软件有限公司,18-36K·13薪,成都,金牛区,不限,不限,电子商务,500-999人,未融资,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,boss,https://boss.example.invalid/jobs/86,2026-04-01,2026-06-04 14:15:30
liepin-00087,销售经理,成都鼎新软件有限公司,8-23K·14薪,成都,高新区,1-3年,不限,金融科技,20-99人,A轮,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,liepin,https://liepin.example.invalid/jobs/87,2026-04-08,2026-06-03 23:15:30
lagou-00088,算法工程师,成都锦城数据有限公司,17-32K,成都,天府新区,3-5年,硕士,金融科技,500-999人,上市公司,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,lagou,https://lagou.example.invalid/jobs/88,2026-04-09,2026-06-02 04:15:30
51job-00089,算法工程师,成都蓉创数据有限公司,18-33K·14薪,成都,武侯区,1-3年,本科,互联网,100-499人,A轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,51job,https://51job.example.invalid/jobs/89,2026-03-25,2026-06-02 22:15:30
51job-00090,前端开发工程师,成都锦城科技有限公司,11-18K·13薪,成都,双流区,3-5年,不限,电子商务,500-999人,天使轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,51job,https://51job.example.invalid/jobs/90,2026-03-14,2026-06-03 05:15:30
lagou-00091,电商运营,成都星河科技有限公司,5-14K,成都,锦江区,1-3年,硕士,软件服务,100-499人,天使轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,lagou,https://lagou.example.invalid/jobs/91,2026-05-26,2026-06-03 10:15:30
liepin-00092,数据开发工程师,成都宏图数据有限公司,13-22K·13薪,成都,金牛区,1-3年,大专,电子商务,1000-9999人,天使轮,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,liepin,https://liepin.example.invalid/jobs/92,2026-03-10,2026-06-03 17:15:30
liepin-00093,电商运营,成都锦城数据有限公司,7-15K,成都,双流区,5-10年,本科,教育培训,20-99人,上市公司,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,liepin,https://liepin.example.invalid/jobs/93,2026-05-15,2026-06-03 22:15:30
51job-00094,产品经理,成都博思科技有限公司,8-21K,成都,天府新区,5-10年,本科,互联网,1000-9999人,未融资,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,51job,https://51job.example.invalid/jobs/94,2026-03-31,2026-06-04 05:15:30
boss-00095,测试工程师,成都鼎新科技有限公司,6-18K,成都,金牛区,1-3年,大专,互联网,500-999人,B轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,boss,https://boss.example.invalid/jobs/95,2026-05-07,2026-06-04 20:15:30
boss-00096,电商运营,成都锦城软件有限公司,8-11K,成都,高新区,3-5年,大专,电子商务,20-99人,未融资,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,boss,https://boss.example.invalid/jobs/96,2026-05-03,2026-06-03 20:15:30
boss-00097,算法工程师,成都云智信息有限公司,20-39K,成都,武侯区,3-5年,硕士,互联网,500-999人,天使轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,boss,https://boss.example.invalid/jobs/97,2026-04-02,2026-06-02 03:15:30
boss-00098,前端开发工程师,成都云智软件有限公司,7-22K,成都,高新区,3-5年,不限,电子商务,20-99人,A轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,boss,https://boss.example.invalid/jobs/98,2026-04-16,2026-06-02 11:15:30
boss-00099,销售经理,成都锦城软件有限公司,6-19K·13薪,成都,金牛区,1-3年,大专,互联网,1000-9999人,未融资,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,boss,https://boss.example.invalid/jobs/99,2026-03-27,2026-06-03 04:15:30
51job-00100,Python 后端工程师,成都宏图数据有限公司,11-21K,成都,成华区,1-3年,本科,电子商务,20-99人,上市公司,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,51job,https://51job.example.invalid/jobs/100,2026-03-31,2026-06-02 21:15:30
liepin-00101,Java 开发工程师,成都锦城软件有限公司,10-25K·13薪,成都,天府新区,3-5年,本科,企业服务,20-99人,上市公司,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,liepin,https://liepin.example.invalid/jobs/101,2026-04-16,2026-06-03 04:15:30
51job-00102,运维工程师,成都鼎新数据有限公司,11-17K,成都,金牛区,5-10年,硕士,软件服务,1000-9999人,A轮,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,51job,https://51job.example.invalid/jobs/102,2026-05-22,2026-06-04 13:15:30
51job-00103,数据开发工程师,成都鼎新信息有限公司,12-28K,成都,高新区,1-3年,硕士,互联网,100-499人,未融资,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,51job,https://51job.example.invalid/jobs/103,2026-05-26,2026-06-02 20:15:30
lagou-00104,测试工程师,成都宏图科技有限公司,8-12K·14薪,成都,天府新区,1-3年,本科,金融科技,500-999人,上市公司,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,lagou,https://lagou.example.invalid/jobs/104,2026-04-18,2026-06-03 00:15:30
liepin-00105,Java 开发工程师,成都蓉创数据有限公司,8-21K·13薪,成都,双流区,1-3年,本科,智能制造,1000-9999人,天使轮,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,liepin,https://liepin.example.invalid/jobs/105,2026-03-25,2026-06-04 08:15:30
liepin-00106,Java 开发工程师,成都鼎新科技有限公司,11-21K·14薪,成都,武侯区,3-5年,本科,企业服务,100-499人,上市公司,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,liepin,https://liepin.example.invalid/jobs/106,2026-03-09,2026-06-03 07:15:30
lagou-00107,UI 设计师,成都云智数据有限公司,6-14K·14薪,成都,锦江区,3-5年,硕士,企业服务,100-499人,C轮及以上,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,lagou,https://lagou.example.invalid/jobs/107,2026-05-05,2026-06-02 08:15:30
liepin-00108,产品经理,成都锦城数据有限公司,11-26K,成都,双流区,5-10年,硕士,智能制造,500-999人,天使轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,liepin,https://liepin.example.invalid/jobs/108,2026-03-23,2026-06-04 14:15:30
boss-00109,前端开发工程师,成都蓉创信息有限公司,8-23K,成都,武侯区,3-5年,大专,电子商务,500-999人,未融资,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,boss,https://boss.example.invalid/jobs/109,2026-03-30,2026-06-04 04:15:30
lagou-00110,算法工程师,成都星河信息有限公司,20-36K·14薪,成都,成华区,1-3年,大专,智能制造,500-999人,C轮及以上,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,lagou,https://lagou.example.invalid/jobs/110,2026-03-18,2026-06-02 03:15:30
lagou-00111,Java 开发工程师,成都宏图数据有限公司,8-23K,成都,双流区,5-10年,大专,企业服务,1000-9999人,A轮,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,lagou,https://lagou.example.invalid/jobs/111,2026-03-17,2026-06-04 20:15:30
liepin-00112,数据开发工程师,成都天府数据有限公司,10-24K·14薪,成都,双流区,1-3年,本科,企业服务,500-999人,上市公司,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,liepin,https://liepin.example.invalid/jobs/112,2026-04-04,2026-06-02 12:15:30
51job-00113,前端开发工程师,成都蓉创软件有限公司,9-18K,成都,青羊区,1-3年,不限,互联网,500-999人,B轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,51job,https://51job.example.invalid/jobs/113,2026-04-06,2026-06-04 08:15:30
51job-00114,数据分析师,成都宏图软件有限公司,7-20K,成都,青羊区,5-10年,不限,互联网,1000-9999人,C轮及以上,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,51job,https://51job.example.invalid/jobs/114,2026-05-15,2026-06-02 08:15:30
boss-00115,数据分析师,成都宏图数据有限公司,10-20K·14薪,成都,高新区,不限,不限,金融科技,100-499人,A轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,boss,https://boss.example.invalid/jobs/115,2026-04-29,2026-06-02 08:15:30
boss-00116,测试工程师,成都蓉创科技有限公司,5-18K·13薪,成都,青羊区,5-10年,本科,企业服务,20-99人,天使轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,boss,https://boss.example.invalid/jobs/116,2026-04-19,2026-06-02 01:15:30
lagou-00117,测试工程师,成都博思科技有限公司,7-17K,成都,青羊区,不限,大专,智能制造,500-999人,B轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,lagou,https://lagou.example.invalid/jobs/117,2026-03-19,2026-06-02 06:15:30
51job-00118,前端开发工程师,成都蓉创数据有限公司,11-19K·14薪,成都,金牛区,5-10年,本科,金融科技,20-99人,A轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,51job,https://51job.example.invalid/jobs/118,2026-05-15,2026-06-02 21:15:30
boss-00119,运维工程师,成都云智软件有限公司,11-19K,成都,天府新区,5-10年,大专,企业服务,100-499人,未融资,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,boss,https://boss.example.invalid/jobs/119,2026-05-02,2026-06-03 18:15:30
